_id,level,unit,title,epoch,ts
61717b9e6dddd3c0909f8441,0.0,W,Potencia Casa,1634827156,2021-10-21 14:39:16
61717ba86dddd3c0909f8442,0.0,W,Potencia Casa,1634827166,2021-10-21 14:39:26
61717bb26dddd3c0909f8443,0.0,W,Potencia Casa,1634827177,2021-10-21 14:39:37
61717bbc6dddd3c0909f8444,0.0,W,Potencia Casa,1634827187,2021-10-21 14:39:47
61717bc76dddd3c0909f8445,0.0,W,Potencia Casa,1634827197,2021-10-21 14:39:57
61717bd16dddd3c0909f8446,0.0,W,Potencia Casa,1634827207,2021-10-21 14:40:07
61717bdb6dddd3c0909f8447,0.0,W,Potencia Casa,1634827217,2021-10-21 14:40:17
61717be56dddd3c0909f8448,0.0,W,Potencia Casa,1634827227,2021-10-21 14:40:27
61717bef6dddd3c0909f8449,0.0,W,Potencia Casa,1634827237,2021-10-21 14:40:37
61717bf96dddd3c0909f844a,0.0,W,Potencia Casa,1634827247,2021-10-21 14:40:47
61717c036dddd3c0909f844b,0.0,W,Potencia Casa,1634827257,2021-10-21 14:40:57
61717c0d6dddd3c0909f844c,0.0,W,Potencia Casa,1634827268,2021-10-21 14:41:08
61717c176dddd3c0909f844d,0.0,W,Potencia Casa,1634827278,2021-10-21 14:41:18
61717c226dddd3c0909f844e,0.0,W,Potencia Casa,1634827288,2021-10-21 14:41:28
61717c2c6dddd3c0909f844f,0.0,W,Potencia Casa,1634827298,2021-10-21 14:41:38
61717c366dddd3c0909f8450,0.0,W,Potencia Casa,1634827308,2021-10-21 14:41:48
61717c406dddd3c0909f8451,0.0,W,Potencia Casa,1634827318,2021-10-21 14:41:58
61717c4a6dddd3c0909f8452,0.0,W,Potencia Casa,1634827328,2021-10-21 14:42:08
61717c546dddd3c0909f8453,0.0,W,Potencia Casa,1634827338,2021-10-21 14:42:18
61717c5e6dddd3c0909f8454,0.0,W,Potencia Casa,1634827348,2021-10-21 14:42:28
