level,unit,title,epoch,ts,_id
82.5260032,W,Potencia Casa,1635251371,2021-10-26 12:29:31,6177f4b4b1e499ce87a0dd48
79.7050048,W,Potencia Casa,1635251381,2021-10-26 12:29:41,6177f4beb1e499ce87a0dd49
17.611,W,Potencia Casa,1635251391,2021-10-26 12:29:51,6177f4c8b1e499ce87a0dd4a
85.4049984,W,Potencia Casa,1635251410,2021-10-26 12:30:10,6177f4d2b1e499ce87a0dd4b
81.7050048,W,Potencia Casa,1635251412,2021-10-26 12:30:12,6177f4ddb1e499ce87a0dd4c
81.7050048,W,Potencia Casa,1635251412,2021-10-26 12:30:12,6177f4e7b1e499ce87a0dd4d
17.688,W,Potencia Casa,1635251432,2021-10-26 12:30:32,6177f4f1b1e499ce87a0dd4e
79.6529984,W,Potencia Casa,1635251442,2021-10-26 12:30:42,6177f4fbb1e499ce87a0dd4f
83.0739968,W,Potencia Casa,1635251452,2021-10-26 12:30:52,6177f505b1e499ce87a0dd50
83.0739968,W,Potencia Casa,1635251452,2021-10-26 12:30:52,6177f50fb1e499ce87a0dd51
18.339,W,Potencia Casa,1635251473,2021-10-26 12:31:13,6177f519b1e499ce87a0dd52
82.5469952,W,Potencia Casa,1635251482,2021-10-26 12:31:22,6177f523b1e499ce87a0dd53
79.028,W,Potencia Casa,1635251493,2021-10-26 12:31:33,6177f52db1e499ce87a0dd54
17.513,W,Potencia Casa,1635251503,2021-10-26 12:31:43,6177f538b1e499ce87a0dd55
91.1610048,W,Potencia Casa,1635251512,2021-10-26 12:31:52,6177f542b1e499ce87a0dd56
91.1610048,W,Potencia Casa,1635251512,2021-10-26 12:31:52,6177f54cb1e499ce87a0dd57
30.556,W,Potencia Casa,1635251537,2021-10-26 12:32:17,6177f556b1e499ce87a0dd58
94.6490048,W,Potencia Casa,1635251543,2021-10-26 12:32:23,6177f560b1e499ce87a0dd59
101.884,W,Potencia Casa,1635251553,2021-10-26 12:32:33,6177f56ab1e499ce87a0dd5a
30.23,W,Potencia Casa,1635251563,2021-10-26 12:32:43,6177f574b1e499ce87a0dd5b
89.3470016,W,Potencia Casa,1635251574,2021-10-26 12:32:54,6177f57eb1e499ce87a0dd5c
89.3470016,W,Potencia Casa,1635251574,2021-10-26 12:32:54,6177f588b1e499ce87a0dd5d
78.056,W,Potencia Casa,1635251593,2021-10-26 12:33:13,6177f593b1e499ce87a0dd5e
30.488,W,Potencia Casa,1635251603,2021-10-26 12:33:23,6177f59db1e499ce87a0dd5f
93.7860032,W,Potencia Casa,1635251613,2021-10-26 12:33:33,6177f5a7b1e499ce87a0dd60
94.68,W,Potencia Casa,1635251623,2021-10-26 12:33:43,6177f5b1b1e499ce87a0dd61
30.5869984,W,Potencia Casa,1635251633,2021-10-26 12:33:53,6177f5bbb1e499ce87a0dd62
30.4009984,W,Potencia Casa,1635251645,2021-10-26 12:34:05,6177f5c5b1e499ce87a0dd63
97.0419968,W,Potencia Casa,1635251654,2021-10-26 12:34:14,6177f5cfb1e499ce87a0dd64
101.8430016,W,Potencia Casa,1635251664,2021-10-26 12:34:24,6177f5dab1e499ce87a0dd65
30.054,W,Potencia Casa,1635251674,2021-10-26 12:34:34,6177f5e4b1e499ce87a0dd66
93.3570048,W,Potencia Casa,1635251684,2021-10-26 12:34:44,6177f5eeb1e499ce87a0dd67
93.3570048,W,Potencia Casa,1635251684,2021-10-26 12:34:44,6177f5f8b1e499ce87a0dd68
92.3030016,W,Potencia Casa,1635251710,2021-10-26 12:35:10,6177f602b1e499ce87a0dd69
30.132,W,Potencia Casa,1635251715,2021-10-26 12:35:15,6177f60cb1e499ce87a0dd6a
94.928,W,Potencia Casa,1635251725,2021-10-26 12:35:25,6177f616b1e499ce87a0dd6b
97.016,W,Potencia Casa,1635251735,2021-10-26 12:35:35,6177f620b1e499ce87a0dd6c
110.2710016,W,Potencia Casa,1635251745,2021-10-26 12:35:45,6177f62ab1e499ce87a0dd6d
30.0590016,W,Potencia Casa,1635251756,2021-10-26 12:35:56,6177f634b1e499ce87a0dd6e
