_id,level,unit,title,epoch,ts
61715f7b16a2eb6b313f6a71,1.839,W,Potencia Casa,1634819953,2021-10-21 12:39:13
61715f8516a2eb6b313f6a72,1.839,W,Potencia Casa,1634819963,2021-10-21 12:39:23
61715f8f16a2eb6b313f6a73,15.766,W,Potencia Casa,1634819973,2021-10-21 12:39:33
61715f9916a2eb6b313f6a74,29.682,W,Potencia Casa,1634819983,2021-10-21 12:39:43
61715fa316a2eb6b313f6a75,49.846,W,Potencia Casa,1634819993,2021-10-21 12:39:53
61715fad16a2eb6b313f6a76,3.198,W,Potencia Casa,1634820004,2021-10-21 12:40:04
61715fb716a2eb6b313f6a77,3.2449998,W,Potencia Casa,1634820014,2021-10-21 12:40:14
61715fc116a2eb6b313f6a78,3.229,W,Potencia Casa,1634820024,2021-10-21 12:40:24
61715fcc16a2eb6b313f6a79,15.699,W,Potencia Casa,1634820034,2021-10-21 12:40:34
61715fd616a2eb6b313f6a7a,16.2099984,W,Potencia Casa,1634820044,2021-10-21 12:40:44
61715fe016a2eb6b313f6a7b,16.06,W,Potencia Casa,1634820054,2021-10-21 12:40:54
61715fea16a2eb6b313f6a7c,9.549,W,Potencia Casa,1634820064,2021-10-21 12:41:04
61715ff416a2eb6b313f6a7d,9.503,W,Potencia Casa,1634820074,2021-10-21 12:41:14
61715ffe16a2eb6b313f6a7e,3.234,W,Potencia Casa,1634820085,2021-10-21 12:41:25
6171600816a2eb6b313f6a7f,17.714,W,Potencia Casa,1634820095,2021-10-21 12:41:35
6171601316a2eb6b313f6a80,3.214,W,Potencia Casa,1634820105,2021-10-21 12:41:45
6171601e16a2eb6b313f6a81,17.073,W,Potencia Casa,1634820115,2021-10-21 12:41:55
6171602816a2eb6b313f6a82,34.6170016,W,Potencia Casa,1634820126,2021-10-21 12:42:06
6171603216a2eb6b313f6a83,59.8460032,W,Potencia Casa,1634820136,2021-10-21 12:42:16
6171603c16a2eb6b313f6a84,9.518,W,Potencia Casa,1634820146,2021-10-21 12:42:26
6171604616a2eb6b313f6a85,76.1550016,W,Potencia Casa,1634820156,2021-10-21 12:42:36
6171605016a2eb6b313f6a86,9.446,W,Potencia Casa,1634820167,2021-10-21 12:42:47
6171605a16a2eb6b313f6a87,11.503,W,Potencia Casa,1634820177,2021-10-21 12:42:57
6171606416a2eb6b313f6a88,21.7029984,W,Potencia Casa,1634820187,2021-10-21 12:43:07
6171606f16a2eb6b313f6a89,9.327,W,Potencia Casa,1634820197,2021-10-21 12:43:17
6171607916a2eb6b313f6a8a,58.7910016,W,Potencia Casa,1634820207,2021-10-21 12:43:27
6171608316a2eb6b313f6a8b,9.275,W,Potencia Casa,1634820218,2021-10-21 12:43:38
6171608d16a2eb6b313f6a8c,94.4219968,W,Potencia Casa,1634820228,2021-10-21 12:43:48
6171609716a2eb6b313f6a8d,9.172,W,Potencia Casa,1634820238,2021-10-21 12:43:58
617160a216a2eb6b313f6a8e,104.4569984,W,Potencia Casa,1634820248,2021-10-21 12:44:08
617160ac16a2eb6b313f6a8f,3.224,W,Potencia Casa,1634820258,2021-10-21 12:44:18
617160b616a2eb6b313f6a90,18.086,W,Potencia Casa,1634820268,2021-10-21 12:44:28
617160c016a2eb6b313f6a91,18.086,W,Potencia Casa,1634820278,2021-10-21 12:44:38
617160ca16a2eb6b313f6a92,1912.1688576,W,Potencia Casa,1634820288,2021-10-21 12:44:48
617160d416a2eb6b313f6a93,1976.9090048,W,Potencia Casa,1634820298,2021-10-21 12:44:58
617160de16a2eb6b313f6a94,1967.0689792,W,Potencia Casa,1634820309,2021-10-21 12:45:09
617160e916a2eb6b313f6a95,1966.0310528,W,Potencia Casa,1634820319,2021-10-21 12:45:19
617160f316a2eb6b313f6a96,1975.9990784,W,Potencia Casa,1634820329,2021-10-21 12:45:29
617160fd16a2eb6b313f6a97,1867.5779584,W,Potencia Casa,1634820339,2021-10-21 12:45:39
6171610716a2eb6b313f6a98,1931.7280768,W,Potencia Casa,1634820349,2021-10-21 12:45:49
