level,unit,title,epoch,ts,_id
-2013.9288576,W,Potencia Casa,1635239764,2021-10-26 09:16:04,6177c75c2e27118f037448d6
-2078.5190912,W,Potencia Casa,1635239773,2021-10-26 09:16:13,6177c7662e27118f037448d7
-2073.3310976,W,Potencia Casa,1635239783,2021-10-26 09:16:23,6177c7712e27118f037448d8
-2069.9928576,W,Potencia Casa,1635239793,2021-10-26 09:16:33,6177c77b2e27118f037448d9
-2079.8578688,W,Potencia Casa,1635239803,2021-10-26 09:16:43,6177c7852e27118f037448da
-2069.4499328,W,Potencia Casa,1635239813,2021-10-26 09:16:53,6177c78f2e27118f037448db
-2065.2019712,W,Potencia Casa,1635239823,2021-10-26 09:17:03,6177c7992e27118f037448dc
-2069.8578944,W,Potencia Casa,1635239834,2021-10-26 09:17:14,6177c7a32e27118f037448dd
-2058.8511232,W,Potencia Casa,1635239844,2021-10-26 09:17:24,6177c7ad2e27118f037448de
-2056.3759104,W,Potencia Casa,1635239855,2021-10-26 09:17:35,6177c7b92e27118f037448df
-2059.646976,W,Potencia Casa,1635239865,2021-10-26 09:17:45,6177c7c32e27118f037448e0
-2061.8850304,W,Potencia Casa,1635239875,2021-10-26 09:17:55,6177c7cd2e27118f037448e1
-2002.2870016,W,Potencia Casa,1635239886,2021-10-26 09:18:06,6177c7d72e27118f037448e2
-2049.19808,W,Potencia Casa,1635239896,2021-10-26 09:18:16,6177c7e12e27118f037448e3
-2040.3820544,W,Potencia Casa,1635239906,2021-10-26 09:18:26,6177c7ec2e27118f037448e4
-2042.4800256,W,Potencia Casa,1635239916,2021-10-26 09:18:36,6177c7f62e27118f037448e5
-2041.8080768,W,Potencia Casa,1635239926,2021-10-26 09:18:46,6177c8002e27118f037448e6
-2035.1629312,W,Potencia Casa,1635239936,2021-10-26 09:18:56,6177c80a2e27118f037448e7
-2022.8020224,W,Potencia Casa,1635239946,2021-10-26 09:19:06,6177c8142e27118f037448e8
-2028.843008,W,Potencia Casa,1635239957,2021-10-26 09:19:17,6177c81e2e27118f037448e9
-2031.3960448,W,Potencia Casa,1635239967,2021-10-26 09:19:27,6177c8282e27118f037448ea
-2035.88096,W,Potencia Casa,1635239977,2021-10-26 09:19:37,6177c8332e27118f037448eb
-2030.9569536,W,Potencia Casa,1635239987,2021-10-26 09:19:47,6177c83d2e27118f037448ec
